semantic_field,concepticon_id1,concepticon_gloss1,concepticon_id2,concepticon_gloss2,evidence
Speech and language,1084,call,298,shriek,2
Speech and language,180,call by name,298,shriek,2
Speech and language,1866,stutter,298,shriek,2
Speech and language,526,howl,298,shriek,1
Speech and language,794,pen,298,shriek,1
Speech and language,1084,call,299,scold,1
Speech and language,180,call by name,299,scold,1
Speech and language,1084,call,48,be silent,2
Speech and language,1192,threaten,48,be silent,1
Speech and language,180,call by name,48,be silent,2
Speech and language,1084,call,49,refuse,2
Speech and language,1192,threaten,49,refuse,1
Speech and language,180,call by name,49,refuse,2
Speech and language,724,read,49,refuse,1
Speech and language,1084,call,526,howl,1
Speech and language,180,call by name,526,howl,1
Speech and language,1866,stutter,526,howl,1
Speech and language,1084,call,55,whisper,1
Speech and language,180,call by name,55,whisper,1
Speech and language,1866,stutter,55,whisper,1
Speech and language,101,boast,755,deny,1
Speech and language,1084,call,755,deny,3
Speech and language,1192,threaten,755,deny,2
Speech and language,180,call by name,755,deny,3
Speech and language,49,refuse,755,deny,1
Speech and language,724,read,755,deny,2
Speech and language,9,announce,755,deny,1
Speech and language,908,drum,755,deny,2
Speech and language,1084,call,83,forbid,2
Speech and language,180,call by name,83,forbid,2
Speech and language,724,read,83,forbid,1
Speech and language,1192,threaten,9,announce,1
Speech and language,724,read,9,announce,1
The body,102,common cold,148,itch,2
The body,102,common cold,1653,blind,1
The body,102,common cold,1666,mute,3
The body,102,common cold,1770,carcass,1
The body,102,common cold,1837,vulva,5
The body,102,common cold,1903,swelling,1
The body,102,common cold,210,life,2
The body,102,common cold,320,lame,1
The body,102,common cold,323,fat,1
The body,102,common cold,44,injure,1
The body,102,common cold,497,scar,1
The body,102,common cold,499,cure,1
The body,102,common cold,580,fur,3
The body,102,common cold,590,naked,1
The body,102,common cold,597,physician,1
The body,102,common cold,655,poison,1
The body,102,common cold,793,boil,1
The body,102,common cold,996,deaf,1
The body,1049,molar tooth,1152,beget,4
The body,1049,molar tooth,1957,goiter,1
The body,1049,molar tooth,1994,collarbone,1
The body,1123,pregnant,1087,conceive,3
The body,1123,pregnant,148,itch,2
The body,1123,pregnant,1534,fever,1
The body,1123,pregnant,1601,weak,1
The body,1123,pregnant,1653,blind,1
The body,1123,pregnant,1666,mute,3
The body,1123,pregnant,1770,carcass,1
The body,1123,pregnant,1837,vulva,6
The body,1123,pregnant,1903,swelling,1
The body,1123,pregnant,1904,drown,2
The body,1123,pregnant,1957,goiter,2
The body,1123,pregnant,210,life,2
The body,1123,pregnant,320,lame,1
The body,1123,pregnant,323,fat,1
The body,1123,pregnant,44,injure,1
The body,1123,pregnant,497,scar,1
The body,1123,pregnant,499,cure,1
The body,1123,pregnant,580,fur,3
The body,1123,pregnant,590,naked,1
The body,1123,pregnant,597,physician,1
The body,1123,pregnant,655,poison,1
The body,1123,pregnant,793,boil,1
The body,1123,pregnant,996,deaf,1
The body,1137,tendon,1770,carcass,1
The body,1137,tendon,1837,vulva,6
The body,1137,tendon,210,life,2
The body,1148,bruise,148,itch,1
The body,1148,bruise,1653,blind,1
The body,1148,bruise,1666,mute,2
The body,1148,bruise,1837,vulva,6
The body,1148,bruise,210,life,2
The body,1148,bruise,320,lame,1
The body,1148,bruise,323,fat,1
The body,1148,bruise,44,injure,1
The body,1148,bruise,497,scar,1
The body,1148,bruise,580,fur,3
The body,1148,bruise,590,naked,1
The body,1148,bruise,597,physician,1
The body,1148,bruise,655,poison,1
The body,1148,bruise,793,boil,1
The body,1148,bruise,996,deaf,1
The body,1159,fart,1087,conceive,3
The body,1159,fart,1152,beget,5
The body,1159,fart,148,itch,2
The body,1159,fart,1601,weak,1
The body,1159,fart,1653,blind,1
The body,1159,fart,1666,mute,2
The body,1159,fart,1770,carcass,1
The body,1159,fart,1837,vulva,5
The body,1159,fart,1903,swelling,1
The body,1159,fart,1904,drown,2
The body,1159,fart,1957,goiter,2
The body,1159,fart,210,life,2
The body,1159,fart,320,lame,1
The body,1159,fart,323,fat,1
The body,1159,fart,44,injure,1
The body,1159,fart,497,scar,1
The body,1159,fart,499,cure,1
The body,1159,fart,580,fur,2
The body,1159,fart,590,naked,1
The body,1159,fart,597,physician,1
The body,1159,fart,655,poison,1
The body,1159,fart,793,boil,1
The body,1159,fart,996,deaf,1
The body,1178,nostril,1049,molar tooth,1
The body,1178,nostril,1087,conceive,3
The body,1178,nostril,1152,beget,5
The body,1178,nostril,1297,leg,2
The body,1178,nostril,148,itch,2
The body,1178,nostril,1534,fever,1
The body,1178,nostril,154,udder,3
The body,1178,nostril,1601,weak,1
The body,1178,nostril,1653,blind,1
The body,1178,nostril,1666,mute,3
The body,1178,nostril,1673,arm,1
The body,1178,nostril,1681,waist,2
The body,1178,nostril,172,shoulderblade,1
The body,1178,nostril,1744,spleen,2
The body,1178,nostril,1770,carcass,1
The body,1178,nostril,1837,vulva,6
The body,1178,nostril,1903,swelling,1
The body,1178,nostril,1904,drown,2
The body,1178,nostril,1957,goiter,2
The body,1178,nostril,1994,collarbone,2
The body,1178,nostril,210,life,2
The body,1178,nostril,268,dribble,1
The body,1178,nostril,320,lame,1
The body,1178,nostril,323,fat,1
The body,1178,nostril,44,injure,1
The body,1178,nostril,497,scar,1
The body,1178,nostril,499,cure,1
The body,1178,nostril,580,fur,3
The body,1178,nostril,590,naked,1
The body,1178,nostril,597,physician,1
The body,1178,nostril,655,poison,1
The body,1178,nostril,793,boil,1
The body,1178,nostril,799,wrist,1
The body,1178,nostril,804,womb,1
The body,1178,nostril,996,deaf,1
The body,1278,vomit,1087,conceive,3
The body,1278,vomit,1152,beget,5
The body,1278,vomit,148,itch,2
The body,1278,vomit,1534,fever,1
The body,1278,vomit,1601,weak,1
The body,1278,vomit,1653,blind,1
The body,1278,vomit,1666,mute,3
The body,1278,vomit,1770,carcass,1
The body,1278,vomit,1837,vulva,6
The body,1278,vomit,1903,swelling,1
The body,1278,vomit,1904,drown,2
The body,1278,vomit,1957,goiter,2
The body,1278,vomit,210,life,2
The body,1278,vomit,268,dribble,1
The body,1278,vomit,320,lame,1
The body,1278,vomit,323,fat,1
The body,1278,vomit,44,injure,1
The body,1278,vomit,497,scar,1
The body,1278,vomit,499,cure,1
The body,1278,vomit,580,fur,3
The body,1278,vomit,590,naked,1
The body,1278,vomit,597,physician,1
The body,1278,vomit,655,poison,1
The body,1278,vomit,793,boil,1
The body,1278,vomit,996,deaf,1
The body,1364,healthy,148,itch,2
The body,1364,healthy,1534,fever,1
The body,1364,healthy,1653,blind,1
The body,1364,healthy,1666,mute,3
The body,1364,healthy,1770,carcass,1
The body,1364,healthy,1837,vulva,5
The body,1364,healthy,1903,swelling,1
The body,1364,healthy,1957,goiter,2
The body,1364,healthy,210,life,2
The body,1364,healthy,320,lame,1
The body,1364,healthy,323,fat,1
The body,1364,healthy,44,injure,1
The body,1364,healthy,497,scar,1
The body,1364,healthy,499,cure,1
The body,1364,healthy,580,fur,3
The body,1364,healthy,590,naked,1
The body,1364,healthy,597,physician,1
The body,1364,healthy,655,poison,1
The body,1364,healthy,793,boil,1
The body,1364,healthy,996,deaf,1
The body,139,gums,1049,molar tooth,1
The body,139,gums,1087,conceive,3
The body,139,gums,1152,beget,5
The body,139,gums,1297,leg,2
The body,139,gums,148,itch,2
The body,139,gums,1534,fever,1
The body,139,gums,154,udder,3
The body,139,gums,1601,weak,1
The body,139,gums,1653,blind,1
The body,139,gums,1666,mute,3
The body,139,gums,1673,arm,1
The body,139,gums,1681,waist,1
The body,139,gums,172,shoulderblade,1
The body,139,gums,1744,spleen,2
The body,139,gums,1770,carcass,1
The body,139,gums,1837,vulva,6
The body,139,gums,1903,swelling,1
The body,139,gums,1904,drown,2
The body,139,gums,1957,goiter,2
The body,139,gums,1994,collarbone,2
The body,139,gums,210,life,2
The body,139,gums,268,dribble,1
The body,139,gums,320,lame,1
The body,139,gums,323,fat,1
The body,139,gums,44,injure,1
The body,139,gums,497,scar,1
The body,139,gums,580,fur,3
The body,139,gums,590,naked,1
The body,139,gums,597,physician,1
The body,139,gums,655,poison,1
The body,139,gums,793,boil,1
The body,139,gums,799,wrist,1
The body,139,gums,804,womb,1
The body,139,gums,996,deaf,1
The body,1480,body,1087,conceive,2
The body,1480,body,1297,leg,1
The body,1480,body,148,itch,1
The body,1480,body,1604,temples,7
The body,1480,body,210,life,1
The body,1480,body,576,dandruff,2
The body,1534,fever,1666,mute,2
The body,1534,fever,1837,vulva,5
The body,1534,fever,1957,goiter,2
The body,1534,fever,580,fur,2
The body,1584,blister,1653,blind,1
The body,1584,blister,1666,mute,3
The body,1584,blister,1770,carcass,1
The body,1584,blister,1837,vulva,6
The body,1584,blister,210,life,1
The body,1584,blister,323,fat,1
The body,1584,blister,497,scar,1
The body,1584,blister,499,cure,1
The body,1584,blister,580,fur,2
The body,1584,blister,590,naked,1
The body,1584,blister,793,boil,1
The body,1584,blister,996,deaf,1
The body,1601,weak,148,itch,1
The body,1601,weak,210,life,1
The body,1605,skull,1049,molar tooth,1
The body,1605,skull,1087,conceive,3
The body,1605,skull,1152,beget,5
The body,1605,skull,1297,leg,2
The body,1605,skull,148,itch,2
The body,1605,skull,1534,fever,1
The body,1605,skull,154,udder,3
The body,1605,skull,1601,weak,1
The body,1605,skull,1653,blind,1
The body,1605,skull,1666,mute,3
The body,1605,skull,1673,arm,1
The body,1605,skull,1681,waist,1
The body,1605,skull,172,shoulderblade,1
The body,1605,skull,1744,spleen,2
The body,1605,skull,1770,carcass,1
The body,1605,skull,18,earlobe,3
The body,1605,skull,1837,vulva,6
The body,1605,skull,1903,swelling,1
The body,1605,skull,1904,drown,2
The body,1605,skull,1957,goiter,2
The body,1605,skull,1994,collarbone,2
The body,1605,skull,210,life,2
The body,1605,skull,268,dribble,1
The body,1605,skull,32,earwax,1
The body,1605,skull,320,lame,1
The body,1605,skull,323,fat,1
The body,1605,skull,44,injure,1
The body,1605,skull,497,scar,1
The body,1605,skull,580,fur,3
The body,1605,skull,590,naked,1
The body,1605,skull,597,physician,1
The body,1605,skull,655,poison,1
The body,1605,skull,793,boil,1
The body,1605,skull,799,wrist,1
The body,1605,skull,804,womb,1
The body,1605,skull,996,deaf,1
The body,1653,blind,1770,carcass,1
The body,1673,arm,1087,conceive,2
The body,1673,arm,1297,leg,1
The body,1673,arm,148,itch,1
The body,1673,arm,210,life,1
The body,1681,waist,1957,goiter,2
The body,17,eyelid,1049,molar tooth,1
The body,17,eyelid,1087,conceive,3
The body,17,eyelid,1152,beget,5
The body,17,eyelid,1297,leg,2
The body,17,eyelid,148,itch,2
The body,17,eyelid,1534,fever,1
The body,17,eyelid,154,udder,3
The body,17,eyelid,1601,weak,1
The body,17,eyelid,1653,blind,1
The body,17,eyelid,1666,mute,3
The body,17,eyelid,1673,arm,1
The body,17,eyelid,1681,waist,2
The body,17,eyelid,172,shoulderblade,1
The body,17,eyelid,1744,spleen,2
The body,17,eyelid,1770,carcass,1
The body,17,eyelid,18,earlobe,3
The body,17,eyelid,1837,vulva,6
The body,17,eyelid,1903,swelling,1
The body,17,eyelid,1904,drown,2
The body,17,eyelid,1957,goiter,2
The body,17,eyelid,1994,collarbone,2
The body,17,eyelid,210,life,2
The body,17,eyelid,268,dribble,1
The body,17,eyelid,32,earwax,1
The body,17,eyelid,320,lame,1
The body,17,eyelid,323,fat,1
The body,17,eyelid,44,injure,1
The body,17,eyelid,497,scar,1
The body,17,eyelid,499,cure,1
The body,17,eyelid,580,fur,3
The body,17,eyelid,590,naked,1
The body,17,eyelid,597,physician,1
The body,17,eyelid,655,poison,1
The body,17,eyelid,793,boil,1
The body,17,eyelid,799,wrist,1
The body,17,eyelid,804,womb,1
The body,17,eyelid,996,deaf,1
The body,172,shoulderblade,1087,conceive,3
The body,172,shoulderblade,148,itch,1
The body,172,shoulderblade,154,udder,2
The body,172,shoulderblade,1666,mute,2
The body,172,shoulderblade,1994,collarbone,2
The body,1730,cheek,1049,molar tooth,1
The body,1730,cheek,1087,conceive,3
The body,1730,cheek,1152,beget,5
The body,1730,cheek,1297,leg,2
The body,1730,cheek,148,itch,2
The body,1730,cheek,1534,fever,1
The body,1730,cheek,154,udder,3
The body,1730,cheek,1601,weak,1
The body,1730,cheek,1653,blind,1
The body,1730,cheek,1666,mute,3
The body,1730,cheek,1673,arm,1
The body,1730,cheek,1681,waist,2
The body,1730,cheek,172,shoulderblade,1
The body,1730,cheek,1744,spleen,2
The body,1730,cheek,1770,carcass,1
The body,1730,cheek,18,earlobe,3
The body,1730,cheek,1837,vulva,6
The body,1730,cheek,1903,swelling,1
The body,1730,cheek,1904,drown,2
The body,1730,cheek,1957,goiter,2
The body,1730,cheek,1994,collarbone,2
The body,1730,cheek,210,life,2
The body,1730,cheek,32,earwax,1
The body,1730,cheek,320,lame,1
The body,1730,cheek,323,fat,1
The body,1730,cheek,44,injure,1
The body,1730,cheek,499,cure,1
The body,1730,cheek,580,fur,3
The body,1730,cheek,590,naked,1
The body,1730,cheek,597,physician,1
The body,1730,cheek,655,poison,1
The body,1730,cheek,793,boil,1
The body,1730,cheek,799,wrist,1
The body,1730,cheek,804,womb,1
The body,1730,cheek,996,deaf,1
The body,1757,tired,1653,blind,1
The body,1757,tired,1666,mute,3
The body,1757,tired,1770,carcass,1
The body,1757,tired,1837,vulva,6
The body,1757,tired,210,life,2
The body,1757,tired,320,lame,1
The body,1757,tired,323,fat,1
The body,1757,tired,44,injure,1
The body,1757,tired,580,fur,3
The body,1757,tired,590,naked,1
The body,1757,tired,996,deaf,1
The body,1781,thumb,1087,conceive,3
The body,1781,thumb,1152,beget,5
The body,1781,thumb,1297,leg,2
The body,1781,thumb,148,itch,2
The body,1781,thumb,1534,fever,1
The body,1781,thumb,154,udder,3
The body,1781,thumb,1601,weak,1
The body,1781,thumb,1653,blind,1
The body,1781,thumb,1666,mute,3
The body,1781,thumb,1681,waist,2
The body,1781,thumb,1744,spleen,1
The body,1781,thumb,1770,carcass,1
The body,1781,thumb,1837,vulva,6
The body,1781,thumb,1903,swelling,1
The body,1781,thumb,1904,drown,2
The body,1781,thumb,1957,goiter,2
The body,1781,thumb,210,life,2
The body,1781,thumb,268,dribble,1
The body,1781,thumb,320,lame,1
The body,1781,thumb,323,fat,1
The body,1781,thumb,44,injure,1
The body,1781,thumb,497,scar,1
The body,1781,thumb,499,cure,1
The body,1781,thumb,580,fur,3
The body,1781,thumb,590,naked,1
The body,1781,thumb,597,physician,1
The body,1781,thumb,655,poison,1
The body,1781,thumb,793,boil,1
The body,1781,thumb,804,womb,1
The body,1781,thumb,996,deaf,1
The body,1808,pus,1653,blind,1
The body,1808,pus,1666,mute,3
The body,1808,pus,1770,carcass,1
The body,1808,pus,1837,vulva,6
The body,1808,pus,210,life,1
The body,1808,pus,323,fat,1
The body,1808,pus,497,scar,1
The body,1808,pus,499,cure,1
The body,1808,pus,580,fur,3
The body,1808,pus,590,naked,1
The body,1808,pus,996,deaf,1
The body,1836,vagina,1770,carcass,1
The body,1836,vagina,1837,vulva,5
The body,1836,vagina,210,life,2
The body,1903,swelling,148,itch,1
The body,1903,swelling,1666,mute,2
The body,1904,drown,1837,vulva,5
The body,1904,drown,1957,goiter,1
The body,1904,drown,580,fur,1
The body,1920,dream,1087,conceive,3
The body,1920,dream,1152,beget,5
The body,1920,dream,148,itch,2
The body,1920,dream,1534,fever,1
The body,1920,dream,1601,weak,1
The body,1920,dream,1653,blind,1
The body,1920,dream,1666,mute,3
The body,1920,dream,1770,carcass,1
The body,1920,dream,1837,vulva,6
The body,1920,dream,1903,swelling,1
The body,1920,dream,1904,drown,2
The body,1920,dream,1957,goiter,2
The body,1920,dream,210,life,2
The body,1920,dream,320,lame,1
The body,1920,dream,323,fat,1
The body,1920,dream,44,injure,1
The body,1920,dream,497,scar,1
The body,1920,dream,499,cure,1
The body,1920,dream,580,fur,3
The body,1920,dream,590,naked,1
The body,1920,dream,597,physician,1
The body,1920,dream,655,poison,1
The body,1920,dream,793,boil,1
The body,1920,dream,996,deaf,1
The body,208,nasal mucus,1049,molar tooth,1
The body,208,nasal mucus,1087,conceive,3
The body,208,nasal mucus,1152,beget,5
The body,208,nasal mucus,1297,leg,2
The body,208,nasal mucus,148,itch,2
The body,208,nasal mucus,1534,fever,1
The body,208,nasal mucus,154,udder,3
The body,208,nasal mucus,1601,weak,1
The body,208,nasal mucus,1653,blind,1
The body,208,nasal mucus,1666,mute,3
The body,208,nasal mucus,1673,arm,1
The body,208,nasal mucus,1681,waist,2
The body,208,nasal mucus,172,shoulderblade,1
The body,208,nasal mucus,1744,spleen,2
The body,208,nasal mucus,1770,carcass,1
The body,208,nasal mucus,1837,vulva,6
The body,208,nasal mucus,1903,swelling,1
The body,208,nasal mucus,1904,drown,2
The body,208,nasal mucus,1957,goiter,2
The body,208,nasal mucus,1994,collarbone,2
The body,208,nasal mucus,210,life,2
The body,208,nasal mucus,268,dribble,1
The body,208,nasal mucus,320,lame,1
The body,208,nasal mucus,323,fat,1
The body,208,nasal mucus,44,injure,1
The body,208,nasal mucus,497,scar,1
The body,208,nasal mucus,499,cure,1
The body,208,nasal mucus,580,fur,3
The body,208,nasal mucus,590,naked,1
The body,208,nasal mucus,597,physician,1
The body,208,nasal mucus,655,poison,1
The body,208,nasal mucus,793,boil,1
The body,208,nasal mucus,799,wrist,1
The body,208,nasal mucus,804,womb,1
The body,208,nasal mucus,996,deaf,1
The body,268,dribble,1957,goiter,2
The body,3189,stab to death,1770,carcass,1
The body,3189,stab to death,1837,vulva,6
The body,3189,stab to death,210,life,2
The body,3189,stab to death,44,injure,1
The body,32,earwax,154,udder,1
The body,32,earwax,1837,vulva,6
The body,320,lame,210,life,1
The body,44,injure,210,life,1
The body,576,dandruff,1604,temples,5
The body,576,dandruff,1666,mute,1
The body,580,fur,1837,vulva,4
The body,590,naked,1770,carcass,1
The body,592,piss,1087,conceive,3
The body,592,piss,1152,beget,5
The body,592,piss,148,itch,2
The body,592,piss,1534,fever,1
The body,592,piss,1601,weak,1
The body,592,piss,1653,blind,1
The body,592,piss,1666,mute,3
The body,592,piss,1770,carcass,1
The body,592,piss,1837,vulva,6
The body,592,piss,1903,swelling,1
The body,592,piss,1904,drown,2
The body,592,piss,1957,goiter,2
The body,592,piss,210,life,2
The body,592,piss,320,lame,1
The body,592,piss,323,fat,1
The body,592,piss,44,injure,1
The body,592,piss,497,scar,1
The body,592,piss,499,cure,1
The body,592,piss,580,fur,3
The body,592,piss,590,naked,1
The body,592,piss,597,physician,1
The body,592,piss,655,poison,1
The body,592,piss,793,boil,1
The body,592,piss,996,deaf,1
The body,597,physician,210,life,1
The body,655,poison,210,life,1
The body,678,beard,1049,molar tooth,1
The body,678,beard,1087,conceive,2
The body,678,beard,1152,beget,5
The body,678,beard,1297,leg,1
The body,678,beard,148,itch,1
The body,678,beard,1534,fever,1
The body,678,beard,154,udder,3
The body,678,beard,1604,temples,7
The body,678,beard,1653,blind,1
The body,678,beard,1666,mute,3
The body,678,beard,1681,waist,2
The body,678,beard,172,shoulderblade,1
The body,678,beard,1744,spleen,2
The body,678,beard,1770,carcass,1
The body,678,beard,18,earlobe,3
The body,678,beard,1837,vulva,6
The body,678,beard,1903,swelling,1
The body,678,beard,1904,drown,2
The body,678,beard,1957,goiter,2
The body,678,beard,1994,collarbone,2
The body,678,beard,210,life,1
The body,678,beard,268,dribble,1
The body,678,beard,32,earwax,1
The body,678,beard,323,fat,1
The body,678,beard,497,scar,1
The body,678,beard,499,cure,1
The body,678,beard,576,dandruff,2
The body,678,beard,580,fur,3
The body,678,beard,590,naked,1
The body,678,beard,793,boil,1
The body,678,beard,799,wrist,1
The body,678,beard,804,womb,1
The body,678,beard,996,deaf,1
The body,688,lung,1087,conceive,3
The body,688,lung,1152,beget,5
The body,688,lung,148,itch,2
The body,688,lung,1534,fever,1
The body,688,lung,1601,weak,1
The body,688,lung,1653,blind,1
The body,688,lung,1666,mute,3
The body,688,lung,1681,waist,2
The body,688,lung,1744,spleen,2
The body,688,lung,1770,carcass,1
The body,688,lung,1837,vulva,6
The body,688,lung,1903,swelling,1
The body,688,lung,1904,drown,2
The body,688,lung,1957,goiter,2
The body,688,lung,210,life,2
The body,688,lung,268,dribble,1
The body,688,lung,320,lame,1
The body,688,lung,323,fat,1
The body,688,lung,44,injure,1
The body,688,lung,497,scar,1
The body,688,lung,499,cure,1
The body,688,lung,580,fur,3
The body,688,lung,590,naked,1
The body,688,lung,597,physician,1
The body,688,lung,655,poison,1
The body,688,lung,793,boil,1
The body,688,lung,804,womb,1
The body,688,lung,996,deaf,1
The body,73,beak,1049,molar tooth,1
The body,73,beak,1087,conceive,3
The body,73,beak,1152,beget,4
The body,73,beak,1297,leg,2
The body,73,beak,148,itch,2
The body,73,beak,1534,fever,1
The body,73,beak,154,udder,3
The body,73,beak,1601,weak,1
The body,73,beak,1653,blind,1
The body,73,beak,1666,mute,3
The body,73,beak,1673,arm,1
The body,73,beak,1681,waist,2
The body,73,beak,172,shoulderblade,1
The body,73,beak,1744,spleen,2
The body,73,beak,1770,carcass,1
The body,73,beak,1837,vulva,5
The body,73,beak,1903,swelling,1
The body,73,beak,1904,drown,2
The body,73,beak,1957,goiter,2
The body,73,beak,1994,collarbone,2
The body,73,beak,210,life,2
The body,73,beak,268,dribble,1
The body,73,beak,320,lame,1
The body,73,beak,323,fat,1
The body,73,beak,44,injure,1
The body,73,beak,497,scar,1
The body,73,beak,499,cure,1
The body,73,beak,580,fur,3
The body,73,beak,590,naked,1
The body,73,beak,597,physician,1
The body,73,beak,655,poison,1
The body,73,beak,793,boil,1
The body,73,beak,799,wrist,1
The body,73,beak,804,womb,1
The body,73,beak,996,deaf,1
The body,767,corpse,148,itch,2
The body,767,corpse,1534,fever,1
The body,767,corpse,1601,weak,1
The body,767,corpse,1653,blind,1
The body,767,corpse,1666,mute,3
The body,767,corpse,1770,carcass,1
The body,767,corpse,1837,vulva,5
The body,767,corpse,1903,swelling,1
The body,767,corpse,1957,goiter,2
The body,767,corpse,210,life,2
The body,767,corpse,320,lame,1
The body,767,corpse,323,fat,1
The body,767,corpse,44,injure,1
The body,767,corpse,497,scar,1
The body,767,corpse,499,cure,1
The body,767,corpse,580,fur,3
The body,767,corpse,590,naked,1
The body,767,corpse,597,physician,1
The body,767,corpse,655,poison,1
The body,767,corpse,793,boil,1
The body,767,corpse,996,deaf,1
The body,796,nipple,1087,conceive,2
The body,796,nipple,1152,beget,5
The body,796,nipple,148,itch,1
The body,796,nipple,1534,fever,1
The body,796,nipple,154,udder,3
The body,796,nipple,1653,blind,1
The body,796,nipple,1666,mute,3
The body,796,nipple,1681,waist,2
The body,796,nipple,1744,spleen,2
The body,796,nipple,1770,carcass,1
The body,796,nipple,1837,vulva,6
The body,796,nipple,1903,swelling,1
The body,796,nipple,1904,drown,2
The body,796,nipple,1957,goiter,2
The body,796,nipple,210,life,1
The body,796,nipple,268,dribble,1
The body,796,nipple,323,fat,1
The body,796,nipple,497,scar,1
The body,796,nipple,499,cure,1
The body,796,nipple,580,fur,3
The body,796,nipple,590,naked,1
The body,796,nipple,793,boil,1
The body,796,nipple,804,womb,1
The body,796,nipple,996,deaf,1
The body,798,jaw,1049,molar tooth,1
The body,798,jaw,1087,conceive,3
The body,798,jaw,1152,beget,5
The body,798,jaw,1297,leg,2
The body,798,jaw,148,itch,2
The body,798,jaw,1534,fever,1
The body,798,jaw,154,udder,3
The body,798,jaw,1601,weak,1
The body,798,jaw,1653,blind,1
The body,798,jaw,1666,mute,3
The body,798,jaw,1673,arm,1
The body,798,jaw,1681,waist,2
The body,798,jaw,172,shoulderblade,1
The body,798,jaw,1744,spleen,2
The body,798,jaw,1770,carcass,1
The body,798,jaw,18,earlobe,3
The body,798,jaw,1837,vulva,6
The body,798,jaw,1903,swelling,1
The body,798,jaw,1904,drown,2
The body,798,jaw,1957,goiter,2
The body,798,jaw,1994,collarbone,2
The body,798,jaw,210,life,2
The body,798,jaw,268,dribble,1
The body,798,jaw,32,earwax,1
The body,798,jaw,320,lame,1
The body,798,jaw,323,fat,1
The body,798,jaw,44,injure,1
The body,798,jaw,497,scar,1
The body,798,jaw,499,cure,1
The body,798,jaw,580,fur,3
The body,798,jaw,590,naked,1
The body,798,jaw,597,physician,1
The body,798,jaw,655,poison,1
The body,798,jaw,793,boil,1
The body,798,jaw,799,wrist,1
The body,798,jaw,804,womb,1
The body,798,jaw,996,deaf,1
The body,799,wrist,154,udder,2
The body,799,wrist,1770,carcass,1
The body,799,wrist,1837,vulva,6
The body,804,womb,1837,vulva,5
The body,981,elbow,1087,conceive,3
The body,981,elbow,1152,beget,5
The body,981,elbow,1297,leg,2
The body,981,elbow,148,itch,2
The body,981,elbow,1534,fever,1
The body,981,elbow,154,udder,3
The body,981,elbow,1601,weak,1
The body,981,elbow,1653,blind,1
The body,981,elbow,1666,mute,3
The body,981,elbow,1681,waist,2
The body,981,elbow,1744,spleen,2
The body,981,elbow,1770,carcass,1
The body,981,elbow,1837,vulva,6
The body,981,elbow,1903,swelling,1
The body,981,elbow,1904,drown,2
The body,981,elbow,1957,goiter,2
The body,981,elbow,210,life,2
The body,981,elbow,268,dribble,1
The body,981,elbow,320,lame,1
The body,981,elbow,323,fat,1
The body,981,elbow,44,injure,1
The body,981,elbow,497,scar,1
The body,981,elbow,499,cure,1
The body,981,elbow,580,fur,3
The body,981,elbow,590,naked,1
The body,981,elbow,597,physician,1
The body,981,elbow,655,poison,1
The body,981,elbow,793,boil,1
The body,981,elbow,799,wrist,1
The body,981,elbow,804,womb,1
The body,981,elbow,996,deaf,1
The body,996,deaf,1666,mute,2
The body,996,deaf,1770,carcass,1
The body,102,common cold,1049,molar tooth,1
The body,1123,pregnant,1049,molar tooth,1
The body,1137,tendon,1049,molar tooth,1
The body,1148,bruise,1049,molar tooth,1
The body,1159,fart,1049,molar tooth,1
The body,1251,belly,1049,molar tooth,1
The body,1278,vomit,1049,molar tooth,1
The body,1364,healthy,1049,molar tooth,1
The body,1584,blister,1049,molar tooth,1
The body,1757,tired,1049,molar tooth,1
The body,1781,thumb,1049,molar tooth,1
The body,1808,pus,1049,molar tooth,1
The body,1836,vagina,1049,molar tooth,1
The body,1920,dream,1049,molar tooth,1
The body,1986,disease,1049,molar tooth,1
The body,3189,stab to death,1049,molar tooth,1
The body,499,cure,1049,molar tooth,1
The body,592,piss,1049,molar tooth,1
The body,688,lung,1049,molar tooth,1
The body,767,corpse,1049,molar tooth,1
The body,796,nipple,1049,molar tooth,1
The body,981,elbow,1049,molar tooth,1
The body,102,common cold,1087,conceive,3
The body,1137,tendon,1087,conceive,3
The body,1148,bruise,1087,conceive,3
The body,1251,belly,1087,conceive,3
The body,1364,healthy,1087,conceive,3
The body,148,itch,1087,conceive,2
The body,1584,blister,1087,conceive,2
The body,1601,weak,1087,conceive,2
The body,1757,tired,1087,conceive,3
The body,1770,carcass,1087,conceive,3
The body,1808,pus,1087,conceive,2
The body,1836,vagina,1087,conceive,3
The body,1903,swelling,1087,conceive,3
The body,1986,disease,1087,conceive,3
The body,3189,stab to death,1087,conceive,3
The body,320,lame,1087,conceive,2
The body,44,injure,1087,conceive,2
The body,499,cure,1087,conceive,3
The body,597,physician,1087,conceive,2
The body,655,poison,1087,conceive,2
The body,767,corpse,1087,conceive,3
The body,102,common cold,1152,beget,4
The body,1123,pregnant,1152,beget,5
The body,1137,tendon,1152,beget,5
The body,1148,bruise,1152,beget,5
The body,1251,belly,1152,beget,5
The body,1364,healthy,1152,beget,4
The body,1584,blister,1152,beget,5
The body,1757,tired,1152,beget,5
The body,1808,pus,1152,beget,5
The body,1836,vagina,1152,beget,4
The body,1986,disease,1152,beget,5
The body,3189,stab to death,1152,beget,5
The body,767,corpse,1152,beget,4
