lemma,zh,ko,id,ms,en,nl,de,da,no,sv,fi,lt,pl,ru,uk,mk,el,ro,it,fr,ca,es,pt
naan,na,na,na,1.3337891335399017e-06,1.0273476768239712e-06,2.108843085520019e-07,na,4.5038909000888594e-07,na,na,na,na,2.0404129910156943e-07,na,na,na,na,9.198130654708912e-08,9.982402820659684e-08,1.8137167174325976e-06,na,5.4962541489024066e-08,1.1605589607859894e-07
soggy,na,na,na,na,2.821588689868653e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4.781616800504121e-07,na,na,na
fell,1.2630185283976103e-06,na,1.4429695908588423e-06,na,2.025755982469802e-06,3.964625000777636e-06,na,3.6031127200710876e-07,na,1.0769011523201297e-06,na,na,na,4.5903102011686146e-06,na,na,2.5903607857092696e-08,2.9663971361436245e-06,na,3.2976667589683593e-08,na,na,na
aggro,na,na,na,na,2.4598465501419027e-07,na,1.9078016487557285e-06,6.75583635013329e-08,na,na,na,na,1.0202064955078472e-07,na,na,na,na,na,na,na,na,na,na
pyramid,4.981906417568352e-06,2.5089838163375322e-06,7.604839735607412e-06,1.1870723288505125e-05,5.368253353544976e-06,3.6904753996600334e-06,3.626919617964187e-06,2.2969843590453183e-06,4.715646675117965e-06,2.2136301464358223e-06,2.324195934993873e-06,5.285079051569914e-06,4.692949879336097e-06,1.3678663061773812e-05,9.523434705897404e-06,1.2835170957780547e-05,7.201202984271769e-06,1.2992359549776339e-05,7.686450171907957e-06,8.969653584393937e-06,5.582332598099284e-06,9.530504694196774e-06,7.4920528468517756e-06
jordanian,na,na,2.28795178370411e-06,na,2.749240261923303e-07,1.1387752661808103e-06,7.128050116230195e-07,4.7290854450933026e-07,6.785103129666136e-08,1.5954091145483402e-07,4.3971274445830026e-07,na,1.0202064955078472e-07,1.014942959052357e-06,7.458111516666642e-07,3.348305467247099e-07,9.066262749982444e-07,1.3797195982063368e-07,na,8.90370024921457e-07,na,3.8473779042316847e-07,9.929226664502354e-07
afghan,na,2.8674100758143223e-06,9.229805491079081e-07,6.668945667699508e-07,5.903631720340567e-06,2.2564621015064202e-06,2.1593798881520885e-06,2.657295631052427e-06,3.0872219239980922e-06,3.4101869823470772e-06,na,4.718820581758851e-06,6.121238973047083e-08,2.7680262519609738e-06,3.0406146952564e-06,1.2277120046572697e-06,na,6.898597991031684e-07,4.6717645200687324e-06,6.051218502706939e-06,6.807722680608883e-07,2.9899622570029095e-06,1.1605589607859893e-06
royally,na,na,na,na,5.787874235628006e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,3.066830085840574e-06,na,na,na
transposition,na,na,1.2999726043773353e-08,na,5.7878742356280066e-08,na,na,na,na,na,na,na,0.0,na,na,na,na,1.1497663318386141e-07,na,1.615856711894496e-06,4.765405876426218e-07,2.9679772404072996e-07,1.4829364498932085e-06
neanderthal,na,1.1028500291593548e-07,1.949958906566003e-07,1.3337891335399018e-07,6.656055370972207e-07,6.326529256560057e-07,6.708753050569595e-07,1.351167270026658e-07,2.035530938899841e-07,4.5868012043264785e-07,1.8844831905355727e-07,0.0,4.4889085802345273e-07,6.458727921242271e-07,na,1.8973730981066896e-06,6.216865885702248e-07,7.818411056502576e-07,7.386978087288167e-07,4.616733462555703e-07,na,2.0006365102004762e-06,4.384333851858182e-07
reformist,na,na,1.4949684950339356e-06,na,3.617421397267504e-07,1.8979587769680172e-07,na,4.5038909000888595e-08,6.785103129666136e-08,4.1879489256893934e-07,na,na,na,1.1533442716504056e-07,4.589607087179472e-07,1.0044916401741297e-06,na,2.2995326636772282e-07,6.588385861635392e-07,2.506226736815953e-06,3.540015793916619e-06,na,9.155520690645027e-07
coahuila,na,na,3.899917813132006e-08,0.0,2.8939371178140033e-08,na,0.0,0.0,na,na,na,na,2.0404129910156943e-08,na,na,na,na,0.0,na,na,6.807722680608882e-08,7.914605974419466e-07,0.0
esplanade,na,na,2.7299424691924045e-07,1.0003418501549263e-06,3.3280276854861037e-07,5.693876330904051e-07,2.3061338611332983e-07,5.855058170115517e-07,6.785103129666136e-08,1.5954091145483402e-07,na,na,na,na,1.721102657692302e-07,na,na,0.0,5.98944169239581e-08,2.357831732662377e-06,4.7654058764262175e-06,1.648876244670722e-06,na
cyclone,2.526037056795221e-07,2.481412565608548e-07,4.289909594445207e-07,6.668945667699509e-08,1.4180291877288616e-06,5.904760639456053e-07,8.176292780381694e-07,3.6031127200710876e-07,8.820634068565978e-07,1.3959829752297976e-07,na,5.662584698110622e-07,4.2848672811329583e-07,2.491223626764876e-06,4.646977175769216e-06,na,1.8650597657106742e-06,2.0695793973095053e-07,2.775107984143392e-06,2.7205750761488966e-06,4.765405876426218e-07,3.3856925557238827e-06,1.3797756533788984e-06
unconventional,na,na,na,na,2.2428012663058527e-06,8.013603724976073e-07,3.102798285888438e-06,6.75583635013329e-08,4.7495721907662957e-07,4.387375065007936e-07,na,na,6.529321571250222e-07,3.436965929518209e-06,na,1.2277120046572697e-06,2.3313247071383427e-07,na,2.1961286205451305e-07,na,na,na,na
facilitator,na,na,3.2889306890746586e-06,4.001367400619705e-06,2.401967807785623e-06,na,na,na,9.159889225049285e-07,na,na,na,na,na,na,na,4.403613335705758e-07,na,3.992961128263874e-07,7.584633545627226e-07,na,1.5499436699904787e-06,1.0960834629645456e-06
solemnity,na,na,na,na,4.0515119649396044e-07,na,3.7736735909453973e-07,na,na,na,na,na,na,na,na,na,na,4.3691120609867335e-07,1.2777475610444397e-06,6.100683504091465e-07,2.791166299049642e-06,2.044606543391695e-06,2.7853415058863746e-06
analgesia,na,na,na,na,4.340905676721005e-08,na,2.0964853283029983e-08,na,na,na,na,na,na,na,na,na,1.709638118568118e-06,na,9.982402820659684e-08,na,na,3.297752489341444e-07,1.289509956428877e-07
drainage,2.357634586342206e-06,5.238537638506935e-07,2.05395671491619e-06,1.6005469602478821e-06,1.1720445327146713e-06,3.163264628280029e-07,1.467539729812099e-07,1.441245088028435e-06,8.481378912082671e-07,1.5954091145483402e-07,1.8844831905355727e-07,0.0,5.713156374843944e-07,2.0760196889707303e-07,2.4669138093589663e-06,2.2322036448313995e-07,1.3469876085688202e-06,4.3691120609867335e-07,9.383458651420104e-07,5.935800166143047e-07,8.169267216730659e-07,3.0009547653007143e-06,3.584837678872278e-06
salah,na,na,na,na,1.881059126579102e-07,9.700678193392088e-07,8.385941313211993e-08,2.0267509050399867e-07,2.7140412518664545e-07,3.1908182290966803e-07,na,na,0.0,2.3066885433008113e-07,5.73700885897434e-08,na,na,4.599065327354456e-08,1.5971844513055496e-07,1.4839500415357617e-06,6.807722680608882e-08,1.3191009957365776e-07,6.447549782144385e-08
smalls,na,na,na,na,1.5048473012632817e-06,na,8.385941313211993e-08,na,na,na,na,na,na,na,na,na,na,na,1.996480564131937e-08,1.1541833656389258e-07,na,1.0992508297804813e-08,2.5790199128577542e-08
kura,na,8.27137521869516e-08,na,na,5.7878742356280066e-08,na,na,na,na,na,na,na,na,1.5916150948775599e-06,1.721102657692302e-07,na,na,2.299532663677228e-08,1.996480564131937e-08,3.2976667589683593e-08,na,3.297752489341444e-08,5.1580398257155084e-08
titus,na,1.1028500291593548e-07,1.0399780835018683e-06,3.334472833849754e-07,1.5627260436195618e-06,1.202040558746411e-06,1.0272778108684693e-06,2.2519454500444297e-07,3.0532964083497613e-07,3.7890966470523084e-07,3.7689663810711454e-07,2.0762810559738947e-06,3.67274338382825e-07,5.997390212582109e-07,4.015906201282038e-07,1.7857629158651196e-06,na,3.1963504025113473e-06,1.197888338479162e-07,8.90370024921457e-07,1.7700078969583094e-06,1.75880132764877e-07,1.9342649346433157e-07
duodenum,0.0,na,1.1699753439396018e-07,6.668945667699509e-08,4.340905676721005e-08,na,6.289455984908995e-08,4.5038909000888595e-08,na,na,na,na,1.3670767039805153e-06,5.536052503921948e-07,na,na,2.5903607857092696e-08,9.198130654708912e-08,9.982402820659684e-08,na,na,1.75880132764877e-07,1.289509956428877e-07
wildflower,2.0208296454361767e-06,na,0.0,na,2.1415134671823624e-06,na,1.6771882626423987e-07,na,na,na,na,na,na,na,na,na,1.010240706426615e-06,na,na,na,na,na,na
romanov,na,2.757125072898387e-07,1.6899643856905358e-07,0.0,1.736362270688402e-07,1.0544215427600095e-07,6.289455984908995e-08,4.5038909000888595e-08,na,3.9885227863708504e-08,1.8844831905355727e-07,5.285079051569914e-06,2.0404129910156943e-08,na,na,1.1161018224156997e-06,7.77108235712781e-08,7.818411056502576e-07,1.397536394892356e-07,9.893000276905077e-08,6.126950412547995e-07,3.297752489341444e-08,7.737059738573262e-08
selective,na,na,4.22491096422634e-06,na,2.9373461745812135e-06,1.6238091758504147e-06,1.9078016487557285e-06,2.88249017605687e-06,2.1033819701965024e-06,5.783358040237734e-07,na,na,1.836371691914125e-07,na,1.6637325691025585e-06,2.6786443737976793e-06,7.615660709985253e-06,4.001186834798377e-06,3.294192930817696e-06,4.814593468093805e-06,5.922718732129728e-06,5.957939497410209e-06,1.5216217485860749e-06
unsuspected,na,na,na,na,1.4469685589070016e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.4513293504104735e-06,na
frigate,2.1050308806626838e-07,4.6871126239272576e-07,1.5599671252528023e-07,0.0,2.0257559824698022e-07,4.42857047959204e-07,6.289455984908996e-07,2.4771399950488726e-07,4.7495721907662957e-07,1.9942613931854255e-07,na,5.662584698110622e-07,1.6323303928125554e-07,1.3148124696814625e-06,7.458111516666642e-07,1.1161018224156997e-07,3.186143766422402e-06,3.909205528251288e-07,3.194368902611099e-06,9.233466925111406e-07,1.0211584020913323e-06,9.673407302068236e-07,2.063215930286203e-06
judo,5.473080289722978e-07,na,7.279846584513078e-07,1.3337891335399018e-07,5.498480523846606e-07,2.8047613037416254e-06,5.660510386418096e-07,5.179474535102188e-07,3.392551564833068e-07,6.581062597511904e-07,2.51264425404743e-07,1.5100225861628325e-06,1.3670767039805153e-06,1.9145514909396732e-06,1.147401771794868e-06,8.928814579325598e-07,1.554216471425562e-07,4.139158794619011e-06,1.0980643102725653e-06,2.11050672573975e-06,1.4976989897339542e-06,7.03520531059508e-07,1.5345168481503636e-06
quagmire,1.3612533028285357e-06,na,na,na,5.787874235628006e-07,na,na,na,na,na,na,na,na,2.3066885433008113e-08,na,na,na,na,1.996480564131937e-08,na,na,4.397003319121925e-08,na
pharisees,na,na,7.669838365826278e-07,na,1.996816611291662e-06,5.482992022352049e-07,3.144727992454498e-07,6.75583635013329e-08,na,na,na,na,na,na,6.138599479102544e-06,na,1.2174695692833567e-06,1.3797195982063368e-06,5.789793635982617e-07,na,7.488494948669771e-07,2.253464201049987e-06,1.5216217485860749e-06
guinean,na,na,na,na,8.68181135344201e-08,na,2.0964853283029983e-08,na,na,na,na,na,na,na,2.294803543589736e-07,1.1161018224156997e-07,na,na,na,1.5169267091254452e-06,na,na,3.2237748910721923e-07
taliban,na,1.7921312973839514e-06,2.989936990067871e-06,2.7342677237567987e-06,4.586890331735195e-06,3.817005984791234e-06,4.821916255096897e-06,8.534873255668389e-06,8.617080974675994e-06,3.150933001232972e-06,na,3.775056465407081e-07,1.1834395347891027e-06,1.3840131259804869e-06,1.4916223033333284e-06,8.928814579325598e-07,4.3518061199915735e-06,2.299532663677228e-06,4.212573990318387e-06,8.112260227062163e-06,2.0423168041826647e-06,5.902976955921185e-06,1.5989923459718076e-06
uttered,na,na,na,na,2.590073720443533e-06,na,na,na,na,1.415925589161652e-06,na,na,na,na,2.3521736321794793e-06,1.1161018224156997e-06,na,na,na,na,na,3.2427899478524202e-06,na
legge,na,na,na,na,1.866589440990032e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,1.1505051330229012e-05,na,na
kayo,na,na,na,2.8009571804337936e-06,1.4469685589070016e-07,na,na,na,na,1.5954091145483402e-07,na,na,na,na,na,na,na,na,1.996480564131937e-08,4.9465001384525387e-08,na,na,2.5790199128577542e-08
nationalisation,na,na,na,na,4.0515119649396044e-07,na,1.383680316679979e-06,na,3.392551564833068e-08,na,na,7.550112930814162e-07,4.692949879336097e-07,na,na,na,2.4608427464238062e-06,9.198130654708912e-08,na,na,na,na,na
flatiron,na,na,na,na,1.1141657903583913e-06,na,na,2.2519454500444298e-08,na,0.0,na,na,na,na,na,na,na,na,na,1.6488333794841797e-08,na,5.4962541489024066e-08,0.0
imitation,4.911738721546262e-07,na,2.05395671491619e-06,na,3.1399217728281937e-06,1.750339760981616e-06,1.7191179692084587e-06,9.458170890186605e-07,5.767337660216216e-07,1.1367289941156924e-06,5.02528850809486e-07,na,9.181858459570625e-07,2.8141600228269897e-06,na,3.1250851027639592e-06,6.475901964273174e-06,na,7.187330030874973e-06,4.995965139837064e-06,4.084633608365329e-06,5.3423590327331395e-06,5.377256518308418e-06
monetization,na,na,na,na,4.485602532611705e-07,na,na,na,na,na,na,na,na,3.990571179910404e-06,na,na,na,na,na,2.0115767229706993e-06,na,na,na
suicidal,na,na,na,na,2.850528061046793e-06,7.380950799320067e-07,na,1.1484921795226591e-06,7.802868599116057e-07,1.1367289941156924e-06,na,na,1.5099056133516138e-06,5.097781680694793e-06,3.843795935512808e-06,2.0089832803482594e-06,na,na,5.8696528585478946e-06,5.919311832348205e-06,3.608093020722708e-06,na,4.577760345322514e-06
dismay,na,na,na,na,3.545072969322154e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,3.833242683133319e-06,na,na,1.593913703181698e-06,5.351466319179839e-06
unofficially,na,na,na,na,3.762118253158204e-07,8.224488033528075e-07,1.467539729812099e-06,9.007781800177719e-07,7.124358286149443e-07,1.037015924456421e-06,1.5704026587796438e-06,na,na,1.1302773862173975e-06,2.007953100641019e-06,8.035933121393037e-06,1.8391561578535816e-06,na,4.392257241090261e-07,1.1706716994337675e-06,na,4.3970033191219253e-07,na
malawi,na,7.719950204115483e-07,4.549904115320674e-07,6.668945667699509e-08,7.668933362207108e-07,1.0755099736152098e-06,3.3543765252847974e-07,3.6031127200710876e-07,3.0193708927014307e-06,3.589670507733766e-07,5.653449571606718e-07,1.8875282327035406e-07,3.4687020847266804e-07,1.1533442716504056e-07,5.163307973076906e-07,1.1161018224156997e-07,3.8855411785639046e-07,2.2995326636772282e-07,1.7968325077187433e-07,4.781616800504121e-07,2.723089072243553e-07,2.638201991473155e-07,1.67636294335754e-07
credibility,7.606178248794498e-06,na,4.159912334007473e-06,7.802666431208425e-06,5.657647065326376e-06,4.5129242030128404e-06,6.037877745512636e-06,9.908559980195491e-06,1.1466824289135771e-05,1.2683502460659306e-05,1.5641210481445253e-05,na,7.1618495984650875e-06,1.1441175174772025e-05,na,8.259153485876178e-06,1.0568672005693821e-05,9.290111961256002e-06,1.1020572714008292e-05,1.3619363714539324e-05,2.4712033330610244e-05,1.2454511901412855e-05,1.2082708291738578e-05
administrate,na,na,na,na,1.1575748471256013e-07,na,3.7317438843793375e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
cayenne,na,1.1028500291593548e-07,6.499863021886677e-08,2.6675782670798036e-07,2.720300890745163e-06,4.639454788144042e-07,1.0482426641514992e-06,3.6031127200710876e-07,4.071061877799682e-07,9.771880826608584e-07,3.7689663810711454e-07,9.437641163517704e-07,9.181858459570625e-07,na,na,na,1.8391561578535816e-06,7.588457790134853e-07,4.991201410329842e-07,2.901946747892156e-06,6.807722680608882e-08,4.616853485078022e-07,9.02656969500214e-08
vie,na,na,3.782920278738046e-06,9.336523934779312e-07,2.040225668058872e-06,3.057822474004028e-06,2.0964853283029984e-06,2.3195038135457625e-06,na,4.985653482963564e-07,na,na,8.773775861367486e-07,na,na,na,na,2.299532663677228e-08,3.992961128263874e-08,na,9.530811752852436e-07,1.7368163110531607e-06,1.9471600342076042e-06
brood,na,na,na,na,2.662422148388883e-06,na,3.165692845737528e-06,1.5088034515297678e-06,na,na,na,na,na,na,na,na,1.1656623535691714e-06,na,1.7968325077187433e-07,2.3083667312778516e-07,na,1.0992508297804813e-08,na
blanc,na,3.8599751020577417e-07,4.289909594445207e-07,5.335156534159607e-07,2.5177252924981827e-06,4.386393617881639e-06,1.509469436378159e-06,1.3962061790275465e-06,1.0856165007465818e-06,1.3162125195023807e-06,2.07293150958913e-06,1.3212697628924786e-06,1.5915221329922417e-06,2.3066885433008113e-07,7.458111516666642e-07,8.928814579325598e-07,na,1.6786588444843765e-06,2.3358822600343662e-06,na,na,1.3410860123321873e-06,1.0960834629645456e-06
awakening,na,na,na,na,2.749240261923303e-07,1.5183670215744138e-06,na,na,4.410317034282989e-07,na,na,na,na,na,na,na,na,1.3337289449327923e-06,2.9348264292739473e-06,na,na,7.474905642507274e-07,na
yukon,na,na,1.2999726043773354e-07,6.668945667699509e-08,1.0418173624130412e-06,4.2176861710400385e-08,1.6771882626423987e-07,na,0.0,9.971306965927127e-08,6.281610635118575e-08,na,6.121238973047083e-08,na,1.147401771794868e-07,0.0,na,na,3.992961128263874e-08,1.1541833656389258e-07,1.3615445361217765e-07,3.297752489341444e-08,1.2895099564288771e-08
dynamically,na,na,na,na,3.1833308295954034e-07,na,na,na,na,na,2.51264425404743e-07,na,2.3056666798477344e-06,na,3.5569454925640905e-06,1.7857629158651196e-06,na,na,3.992961128263874e-07,2.4732500692262695e-07,na,2.308426742539011e-07,2.5790199128577542e-08
disbeliever,na,na,na,na,1.881059126579102e-07,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,2.462964016779155e-06
hermetic,na,na,na,na,2.3151496942512026e-07,3.374148936832031e-07,4.4026191894362967e-07,2.2519454500444298e-08,na,na,na,na,na,na,na,na,na,2.2995326636772282e-07,1.936586147207979e-06,7.25486686973039e-07,na,na,na
scallion,na,na,na,na,1.5771957292086318e-06,na,na,4.233657446083528e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,8.794006638243851e-07,na
murky,na,na,3.951916717307099e-06,6.4021878409915285e-06,2.025755982469802e-06,na,na,na,1.4587971728782195e-06,na,na,7.738865754084516e-06,na,na,na,na,na,na,7.586626143701361e-07,na,na,na,na
roundtable,na,na,1.0399780835018683e-07,na,2.908406803403073e-06,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
rebekah,na,na,na,na,1.1431051615365313e-06,na,na,5.629863625111074e-07,na,na,na,na,1.6323303928125554e-07,na,na,na,na,na,1.996480564131937e-07,0.0,na,2.1985016595609626e-08,2.5790199128577542e-08
rambouillet,na,na,na,na,2.8939371178140033e-08,na,8.385941313211993e-08,0.0,na,1.9942613931854252e-08,na,na,8.161651964062777e-08,0.0,na,na,na,6.898597991031684e-08,1.996480564131937e-08,9.398350263059824e-07,na,1.0992508297804813e-08,0.0
overland,1.0946160579445957e-06,na,na,na,5.787874235628006e-07,na,2.0964853283029983e-08,6.75583635013329e-08,na,0.0,na,na,na,na,na,na,na,na,5.98944169239581e-08,3.2976667589683593e-08,na,na,7.737059738573262e-08
plovdiv,na,na,na,na,na,na,na,na,0.0,na,na,na,0.0,1.1533442716504056e-07,na,2.3438138270729695e-06,7.77108235712781e-08,9.198130654708912e-08,5.98944169239581e-08,1.6488333794841797e-08,na,8.79400663824385e-08,0.0
tillich,na,na,2.5999452087546707e-08,na,2.3151496942512026e-07,na,1.2159614904157392e-06,0.0,1.3570206259332272e-07,9.971306965927127e-08,na,na,2.0404129910156943e-08,na,na,na,na,4.599065327354456e-08,na,1.6488333794841797e-08,na,5.4962541489024066e-08,2.5790199128577542e-08
liquidation,5.669549838584829e-06,na,4.679901375758407e-07,na,7.958327073988509e-07,1.1387752661808103e-06,2.0964853283029986e-07,0.0,na,5.982784179556276e-08,na,5.662584698110622e-07,7.325082637746343e-06,na,5.56489859320511e-06,6.808221116735769e-06,6.475901964273174e-06,3.955196181524833e-06,3.2143337082524185e-06,3.3636200941477265e-06,3.47193856711053e-06,4.902658700820947e-06,4.216697557522428e-06
mulligan,na,na,3.899917813132006e-08,0.0,1.736362270688402e-06,1.2653058513120116e-07,1.8868367954726986e-07,9.007781800177719e-08,6.785103129666136e-08,5.185079622282105e-07,5.653449571606718e-07,na,2.448495589218833e-07,2.9986951062910547e-07,na,na,na,1.1497663318386141e-07,3.992961128263874e-07,4.946500138452539e-07,6.807722680608882e-08,3.8473779042316847e-07,8.897618699359251e-07
impeachment,8.279788130606557e-07,na,3.899917813132006e-07,na,5.787874235628006e-07,na,1.467539729812099e-07,na,2.035530938899841e-07,na,na,na,na,9.226754173203245e-08,2.1226932778205057e-06,na,na,na,3.5936650154374865e-07,4.451850124607285e-07,na,1.3300935040343825e-06,2.243747324186246e-06
howitzer,na,1.9299875510288708e-07,7.799835626264012e-08,na,8.68181135344201e-08,1.2653058513120116e-07,1.6771882626423987e-07,na,na,9.971306965927127e-08,na,0.0,8.161651964062777e-08,1.5454813240115437e-06,4.015906201282038e-07,1.1161018224156997e-07,0.0,1.3797195982063368e-07,9.982402820659684e-08,na,na,5.386329065924359e-07,7.737059738573262e-08
pintos,na,na,na,na,5.7878742356280066e-08,na,4.192970656605997e-08,na,na,na,na,na,na,na,na,na,na,na,0.0,na,0.0,1.0772658131848717e-06,na
newsstand,na,na,na,na,8.39241764166061e-07,na,na,na,1.0856165007465818e-06,na,na,na,na,na,na,na,na,na,3.294192930817696e-06,na,na,na,na
christology,na,na,2.0799561670037365e-07,na,1.881059126579102e-07,na,4.192970656605997e-08,0.0,6.785103129666136e-08,na,na,na,1.2650560544297305e-06,na,na,na,na,na,3.992961128263874e-08,na,na,1.0992508297804813e-07,9.02656969500214e-08
sioux,na,na,3.899917813132006e-08,0.0,1.5193169868523517e-06,1.4761901598640133e-07,1.6771882626423987e-07,1.1259727250222148e-07,6.785103129666136e-08,3.9885227863708504e-08,6.281610635118575e-08,na,1.0202064955078472e-07,4.613377086601623e-08,na,na,2.5903607857092696e-08,1.6096728645740596e-07,3.194368902611099e-07,1.220136700818293e-06,2.0423168041826649e-07,3.957302987209733e-07,1.9342649346433157e-07
mcgraw,na,2.757125072898387e-08,7.799835626264012e-08,na,1.0852264191802512e-06,6.326529256560058e-08,1.257891196981799e-07,4.5038909000888595e-08,1.0177654694499205e-07,1.9942613931854252e-08,0.0,na,2.0404129910156943e-08,na,na,na,na,4.599065327354456e-08,1.397536394892356e-07,na,2.723089072243553e-07,6.595504978682888e-08,6.447549782144385e-08
deporte,na,na,0.0,na,1.1575748471256013e-07,na,na,0.0,na,na,na,na,na,na,5.73700885897434e-08,na,na,0.0,1.996480564131937e-08,9.893000276905077e-08,1.7019306701522208e-06,na,6.447549782144385e-08
herat,na,na,7.799835626264012e-08,0.0,1.4469685589070016e-08,4.2176861710400385e-08,8.385941313211993e-08,0.0,1.0177654694499205e-07,5.982784179556276e-08,6.281610635118575e-08,0.0,2.0404129910156943e-08,1.384013125980487e-07,na,0.0,2.5903607857092696e-08,2.299532663677228e-08,1.0581346989899265e-06,4.9465001384525387e-08,na,1.4290260787146256e-07,3.868529869286631e-08
archer,na,2.757125072898387e-08,7.019852063637611e-07,7.33584023446946e-07,3.356967056664244e-06,8.013603724976073e-07,1.9497313553217887e-06,2.9275290850577585e-07,2.7140412518664545e-07,3.988522786370851e-07,4.3971274445830026e-07,0.0,1.2038436646992596e-06,1.1302773862173975e-06,5.73700885897434e-08,na,1.5801200792826545e-06,6.898597991031684e-08,1.2577827554031202e-06,1.8796700526119648e-06,1.225390082509599e-06,1.7478088193509653e-06,1.5603070472789412e-06
filipinos,na,1.654275043739032e-07,na,na,1.4324988733179316e-06,na,1.0482426641514993e-07,1.351167270026658e-07,6.785103129666136e-08,na,na,na,6.121238973047083e-08,2.3066885433008113e-07,na,0.0,2.0722886285674157e-07,2.7594391964126736e-07,na,3.627433434865195e-07,na,5.27640398294631e-07,2.0632159302862034e-07
profound,na,na,na,na,1.0548400794432043e-05,4.597277926433642e-06,na,na,na,na,5.339369039850789e-06,na,na,na,na,na,na,1.3452266082511785e-05,na,na,na,8.299343764842635e-06,na
nsu,na,na,1.1699753439396018e-07,na,2.604543406032603e-07,1.6870744684160154e-07,1.446574876529069e-06,1.351167270026658e-07,1.187393047691574e-06,1.3959829752297976e-07,na,na,2.0404129910156943e-08,na,na,na,na,0.0,1.996480564131937e-08,3.2976667589683593e-08,1.3615445361217765e-07,1.0992508297804813e-08,2.5790199128577542e-08
ringworm,na,na,na,5.668603817544582e-06,5.7878742356280066e-08,na,na,9.007781800177719e-08,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na
spool,na,na,1.1699753439396018e-07,na,1.5916654147977018e-06,na,na,na,na,9.971306965927127e-08,na,na,2.2444542901172637e-07,na,na,na,na,na,na,na,4.0846336083653297e-07,na,na
schrodinger,na,na,na,na,2.1704528383605026e-07,na,na,na,na,1.9942613931854252e-08,na,na,na,1.822283949207641e-06,na,na,1.0361443142837079e-07,2.0695793973095053e-07,na,na,na,na,na
claver,na,na,1.2999726043773353e-08,na,2.8939371178140033e-08,2.1088430855200193e-08,na,na,na,na,na,na,na,na,na,na,na,na,3.992961128263874e-08,0.0,8.169267216730659e-07,1.1102433380782862e-06,na
promiscuity,na,na,na,na,3.762118253158204e-07,na,3.144727992454498e-07,9.007781800177719e-08,na,1.794835253866883e-07,na,na,5.713156374843944e-07,na,na,7.812712756909898e-07,3.1084329428511237e-06,na,4.392257241090261e-07,na,6.807722680608883e-07,1.066273304887067e-06,1.908474735514738e-06
messiah,na,1.461276288636145e-06,1.0529778095456417e-06,na,3.8199969955144845e-06,3.2476183517008294e-06,2.767360633359958e-06,2.342023268046207e-06,2.578339189273132e-06,1.974318779253571e-06,1.9472992968867583e-06,9.437641163517704e-07,2.2036460302969497e-06,2.44508985589886e-06,4.876457530128189e-06,4.7992378363875084e-06,4.299998904277388e-06,8.37029889578511e-06,3.074580068763183e-06,4.9629884722473805e-06,4.356942515589685e-06,7.002227785701666e-06,6.512025279965829e-06
prone,na,na,na,na,5.411662410312186e-06,na,na,1.6214007240319894e-06,na,na,na,na,na,6.204992181479183e-06,na,1.4397713509162526e-05,1.1397587457120786e-06,1.4027149248431091e-06,na,1.615856711894496e-06,1.4976989897339542e-06,3.2098124229590057e-06,2.0503208307219144e-06
proofreader,na,na,na,na,3.762118253158204e-07,4.850339096696044e-07,3.3543765252847974e-07,8.107003620159947e-07,na,5.384505761600649e-07,na,na,na,2.3066885433008114e-06,na,na,1.0361443142837079e-07,na,na,na,na,na,na
understandably,na,na,na,na,1.895528812168172e-06,na,2.557712100529658e-06,na,na,na,7.600748868493476e-06,na,na,na,na,na,na,na,na,na,na,na,2.836921904143529e-07
casting,0.0,na,na,na,8.82650820933271e-07,na,na,na,na,na,na,0.0,2.856578187421972e-07,na,na,na,na,na,na,na,na,na,na
penitentiary,na,na,na,na,4.196208820830305e-07,na,na,3.6031127200710876e-07,na,na,na,na,na,3.460032814951217e-07,na,na,na,5.03597653345313e-06,8.185570312940941e-07,3.264690091378676e-06,3.1996296598861747e-06,2.9679772404073e-06,2.6692856098077753e-06
anzac,na,na,0.0,6.668945667699509e-08,1.1720445327146713e-06,6.326529256560058e-08,2.0964853283029983e-08,na,na,1.9942613931854252e-08,na,na,na,2.537357397630892e-07,na,na,na,na,na,3.2976667589683593e-08,na,na,na
apologetic,na,na,1.5599671252528023e-07,na,1.6929532139211919e-06,na,6.289455984908995e-08,1.0358949070204376e-06,5.767337660216216e-07,na,na,na,na,na,na,na,na,5.518878392825347e-07,1.197888338479162e-07,na,1.3615445361217765e-07,na,2.836921904143529e-07
bombard,na,na,5.589882198822542e-07,na,1.996816611291662e-06,5.019046543537645e-06,na,2.274464904544874e-06,7.802868599116057e-07,1.794835253866883e-07,na,na,4.4889085802345273e-07,na,na,3.348305467247099e-07,2.59036078570927e-07,na,1.3176771723270785e-06,3.264690091378676e-06,1.0892356288974212e-06,3.8693629208272945e-06,2.7208660080649306e-06
