concepticon_id,concepticon_gloss,semantic_field,ontological_category,semantic_category,lex_wold,lex_ids,wl_mean,wl_cvar,en,do_mean,do_cvar,ins,cd,aoa_self,conc,sens
1653,blind,The body,Property,Adjective,0.974618,0.996077,31.05747,0.663456,36.766891,130.48632,1.16556,1.54e-4,617.027588,7,4.03,4.050871311
1654,lightning,The physical world,Person/Thing,Noun,1,0.993815,15.762959,0.526705,14.064312,181.20917,2.38575,1.22e-4,272.026105,4.76,4.59,5.070492228
1656,never,Time,Other,Function word,0.840886,0.857235,632.030817,0.507694,938.633686,526.98095,1.39376,2.01e-4,17787.896767,5.070761,1.59,2.8533477
1657,true,Emotions and values,Property,Adjective,1,0.96463,219.300738,0.86618,329.628704,306.73436,1.09157,3.26e-4,6426.283002,4.644481,1.7,4.688289467
1663,bed,The house,Person/Thing,Noun,0.976504,0.981971,149.78384,0.719791,228.44379,286.3559,0.95997,7.16e-4,4362.503708,2.89,5,6.740063507
1664,raft,Motion,Person/Thing,Noun,0.735932,0.643128,2.636199,1.612487,1.996785,98.63014,0.6714,1.4e-5,39.454168,7.35,5,4.847083944
1666,mute,The body,Property,Adjective,0.942575,0.943938,8.057365,1.032082,7.336015,112.38688,1.32412,3.5e-5,86.917829,9.84,3.24,3.817965175
1667,hole,Spatial relations,Person/Thing,Noun,1,0.967614,41.083689,0.66175,58.138279,551.22984,0.73786,5.34e-4,1083.95135,5.05,4.81,4.487245633
1668,grief,Emotions and values,Person/Thing,Noun,0.975837,0.976113,57.234563,0.561556,38.373,96.95522,0.47895,5.47e-4,727.380599,5,2.7,5.805739104
1669,ancestors,Kinship,Person/Thing,Noun,0.977786,0.919348,8.448525,0.663881,9.188105,230.65443,1.16184,5.3e-5,176.802136,8.61,3.36,3.503862207
1671,tower,Warfare and hunting,Person/Thing,Noun,0.647164,0.524112,25.735342,0.799719,28.172033,110.54355,1.2251,1.26e-4,502.521507,6.33,4.76,4.389537542
1672,write,Speech and language,Action/Process,Verb,1,0.989205,635.868995,0.453351,716.397294,229.36661,0.99624,2.91e-4,4025.808365,4.89,4.22,5.870910323
1673,arm,The body,Person/Thing,Noun,0.976504,1,56.663143,0.728469,112.615785,237.74912,1.46548,4.63e-4,1840.996737,3.26,4.96,6.289342158
1674,poor,Possession,Property,Adjective,0.951122,0.961504,84.495715,0.988667,103.890702,502.53853,1.24502,6.97e-4,1998.220113,6.11,2.7,3.318005406
1675,promise,Speech and language,Action/Process,Verb,0.932429,0.817418,114.862409,0.583152,121.138295,100.29775,0.56306,1.59e-4,1660.634826,5.67,2.09,4.731763042
1676,always,Time,Other,Function word,0.974618,0.932218,988.073396,0.474299,809.132045,535.0849,1.10775,1.86e-4,15499.851676,6.264345,1.71,2.329387582
1682,guilty,Law,Property,Adjective,0.859664,0.687698,30.752761,1.172925,34.422839,105.1894,0.83792,1.39e-4,667.16108,8.05,2.36,4.332524012
1686,behind,Spatial relations,Other,Function word,1,0.896646,190.70685,0.548857,189.24603,501.93094,0.80582,1.54e-4,3739.83981,4.900249,3.48,4.451901639
1687,praise,Emotions and values,Person/Thing,Noun,0.921994,0.817741,33.120565,0.914308,36.998402,104.86617,0.61074,1.15e-4,567.78404,7.95,2.61,4.888686098
1689,smoke,Agriculture and vegetation,Action/Process,Verb,0.986424,0.891941,67.25119,0.553801,91.562725,281.95505000000003,0.94318,4.63e-4,944.230199,4,4.96,6.291229834
1690,fence,Agriculture and vegetation,Person/Thing,Noun,0.974006,0.918633,14.449773,0.846888,22.051453,267.87898,1.56665,2.61e-4,384.455651,6.28,4.82,5.253337614
1702,holy,Religion and belief,Property,Adjective,0.851159,0.6367,53.892919,0.689812,101.02575,193.91905,1.27207,2.54e-4,1900.029665,5.55,1.77,3.623620291
1703,six,Quantity,Number,Function word,0.896278,0.799054,113.320007,2.196519,87.786197,289.048,1.34996,6.1e-5,7752.002373,5.25193,3.43,3.13162716
1704,seven,Quantity,Number,Function word,0.896278,0.777101,56.118714,0.639425,49.442135,350.51662,1.08197,8.2e-5,6252.743993,5.3585,3.72,3.136364425
1705,eight,Quantity,Number,Function word,0.896278,0.783632,37.600126,0.471322,36.318337,273.42087,0.97611,7.2e-5,5642.539306,5.3585,4.04,4.385617803
1706,eleven,Quantity,Number,Function word,0.896278,0.812625,11.434742,0.775402,8.681674,125.13418,0.5355,3.2e-5,3528.62652,5.78478,3.93,3.981299354
1707,twelve,Quantity,Number,Function word,0.896278,0.795674,14.168474,0.539114,15.800647,194.84928,0.9426,8.3e-5,4035.894393,4.484626,3.61,3.161994518
1709,fifteen,Quantity,Number,Function word,0.896278,0.783239,9.700672,0.6614,10.823154,168.66857,1.02407,1.7e-5,3525.066746,6.10449,3.37,3.630916073
1711,tell,Speech and language,Action/Process,Verb,1,0.898293,252.860277,1.66138,999.07260900000006,1789.3684,0.56755,2.87e-4,11306.140611,4.26,2.9,5.200900522
1712,oath,Law,Person/Thing,Noun,0.780321,0.495495,23.220889,2.430578,3.790998,90.95498,0.45524,4.3e-5,71.195491,11.39,2.79,5.150344617
1725,correct,Emotions and values,Property,Adjective,1,0.962313,468.886656,0.922874,1312.842788,1444.62046,0.90355,9.15e-4,25105.606645,4.346085,3.47,4.084930677
1726,wet,Sense perception,Property,Adjective,1,0.99703,39.800385,0.681991,50.845672,184.43193,1.04754,9.87e-4,967.368733,2.47,4.46,6.234871368
1728,rotten,Food and drink,Property,Adjective,1,0.981958,17.592446,1.058924,6.221867,132.87287,0.89555,1.11e-4,118.659152,6.95,3.87,5.698156003
1730,cheek,The body,Person/Thing,Noun,1,0.982916,15.537456,0.918308,18.014474,111.27189,0.96001,1.06e-4,347.374666,5.06,4.83,5.045288126
1732,sky,The physical world,Person/Thing,Noun,1,1,101.106385,0.569823,69.540211,185.07108,0.88909,5.5e-4,1341.145061,4.17,4.45,5.495206516
1733,rainbow,The physical world,Person/Thing,Noun,1,0.950748,9.1596,0.851419,20.25724,158.46152,2.12778,1.49e-4,392.465144,4.26,4.57,5.637019814
1743,join,Spatial relations,Action/Process,Verb,0.977167,0.932422,112.282301,0.692339,317.488829,131.61009,0.65012,2.25e-4,3506.377929,5.83,2.86,4.518049525
1745,hip,The body,Person/Thing,Noun,1,0.915694,9.528613,0.957027,38.38747,106.54791,0.74827,1.33e-4,731.53367,6.17,4.21,4.115342738
1747,custom,Social and political relations,Person/Thing,Noun,0.956764,0.865791,15.788816,1.036339,29.271712,156.95506,0.98359,3.5e-5,550.578463,8.36,2.68,4.069629235
1750,choose,Emotions and values,Action/Process,Verb,0.991453,0.9332,264.864604,0.562121,265.311967,150.4068,1.03012,2.37e-4,2459.804212,4.74,2.62,4.918558695
1752,leave,Motion,Action/Process,Verb,1,0.965031,411.579097,0.862964,442.041916,772.80471,0.93202,5.63e-4,5255.117176,5.58,3.93,4.466588184
1753,top,Spatial relations,Person/Thing,Noun,1,0.983092,142.184968,0.630556,385.755728,774.58714,1.04822,6.56e-4,6957.282705,3.89,4.21,4.529456399
1754,bracelet,Clothing and grooming,Person/Thing,Noun,0.972747,0.803963,9.372786,0.433596,13.630229,162.59227,2.19346,4.2e-5,252.150697,5.68,4.96,5.36331242
1756,widow,Kinship,Person/Thing,Noun,0.942575,0.972121,5.710754,0.528516,8.247591,102.12451,0.64544,1.7e-5,142.094334,9,4.33,3.638811586
1766,finish,Time,Action/Process,Verb,1,0.99703,201.645567,0.672201,302.310369,353.54418,0.80605,6.16e-4,4526.253337,6.32,2.89,4.690274681
1767,scrape,Basic actions and technology,Action/Process,Verb,0.991224,0.964192,4.411995,0.853217,10.374601,127.22236,0.78774,3.5e-5,96.113913,6.21,4.15,5.596439992
1768,foam,The physical world,Person/Thing,Noun,1,0.960607,8.301514,0.686105,12.458203,96.06846,0.62589,9.7e-5,231.681993,6.15,4.85,4.809464425
1773,grave,The body,Person/Thing,Noun,1,0.956107,28.766889,0.860945,19.562706,257.12454,2.30639,2.1e-4,367.546722,7.06,4.73,4.604076072
1774,stingy,Possession,Property,Adjective,0.984164,0.963066,1.779906,0.584417,1.099679,91.37536,0.42084,2.8e-5,25.808365,7.78,2,4.297770912
1775,table,The house,Person/Thing,Noun,0.984362,0.929017,85.264604,0.690653,138.255663,256.68872,1.01345,5.03e-4,2548.20528,4.39,4.9,5.523788681
1776,shame,Emotions and values,Person/Thing,Noun,0.975132,0.960131,82.940999,1.305185,43.842455,112.22743,0.81407,2.08e-4,824.087808,6.55,2.24,4.19091066
1779,dare,Emotions and values,Action/Process,Verb,0.827715,0.713365,38.062402,1.556906,30.530555,116.52782,0.78678,1.4e-5,546.722041,6.63,2.28,3.968019492
1782,guest,Social and political relations,Person/Thing,Noun,0.940926,0.853735,109.614755,0.199257,83.271726,198.7618,2.13126,7e-5,1622.36725,6.21,3.83,4.151406577
1783,pain,Emotions and values,Person/Thing,Noun,1,0.988985,92.915944,0.669842,124.104534,198.81406,1.7766,0.001521,2231.385346,4.26,3.5,7.297144413
1784,want,Emotions and values,Action/Process,Verb,1,0.935954,1448.48037,0.728822,1783.809149,1841.70918,0.64283,3.92e-4,26549.985168,4.16,1.93,4.774483755
1789,age,Time,Person/Thing,Noun,0.807544,0.828781,122.477309,0.617465,184.73156,214.89062,0.90662,3.47e-4,3221.299318,4.38,2.86,5.623638431
1791,butterfly,Animals,Person/Thing,Noun,1,0.974039,15.637772,0.66005,27.665602,154.59403,1.89389,1.56e-4,505.487986,3.67,4.93,4.822465967
1793,bat,Animals,Person/Thing,Noun,1,0.970717,4.864103,1.479631,28.79422,266.68275,2.30158,1.39e-4,417.383566,4.85,5,4.848313765
1801,child,Kinship,Person/Thing,Noun,0.974618,0.829008,691.730637,0.41814,1023.424705,4939.97401,0.91472,0.003001,17489.765648,4.28,4.78,5.437756674
1803,wood,The physical world,Person/Thing,Noun,1,0.989546,50.386142,0.634763,70.567543,469.99644,0.83092,0.001383,1313.26016,4.58,4.85,5.449427806
1807,afternoon,Time,Person/Thing,Noun,0.971923,0.9158,151.473309,0.75753,112.774949,264.43515,0.90822,6.1e-5,2263.423317,4.65,3.7,4.0442324
1810,danger,Emotions and values,Person/Thing,Noun,0.923296,0.798502,48.559273,0.544184,28.099686,92.09943,0.44039,5.43e-4,553.84159,4.61,2.68,5.685353625
1811,sound or noise,Sense perception,Person/Thing,Noun,1,0.948083,206.355605,0.610436,435.111047,413.96854,0.90516,0.001325,7921.981608,3.72,3.7,5.710899647
1812,try,Cognition,Action/Process,Verb,0.976504,0.913816,456.845563,0.619811,1120.456885,391.97238,1.13057,3.35e-4,10440.818748,3.44,2.22,5.249191097
1817,west,Spatial relations,Person/Thing,Noun,0.936162,0.908431,53.737404,0.56107,104.469481,269.66366,2.3016200000000002,1.03e-4,2005.63631,5.89,3.44,3.421280985
1819,look,Sense perception,Action/Process,Verb,1,1,608.41776,0.862861,1790.595325,2094.31698,0.6325,5.13e-4,20231.088698,4.05,2.96,5.538191811
1820,bear,Animals,Person/Thing,Noun,0.711533,0.651271,88.730323,0.60188,184.803907,479.07162,2.40833,4.52e-4,1493.325423,3.58,4.88,5.142326837
1823,borrow,Possession,Action/Process,Verb,1,0.893252,30.03198,0.862004,23.99036,94.28518,0.45876,6.3e-5,258.083655,6.95,3.1,3.47310818
1828,ask,Speech and language,Action/Process,Verb,1,0.96194,124.072959,0.983353,67.659182,100.62681,0.60624,5.4e-5,1031.148027,8.74,2.59,4.560690076
1829,jump,Motion,Action/Process,Verb,1,1,42.922149,0.799444,77.064329,284.03557,1.24626,5.05e-4,2127.855236,2.84,4.52,6.112340096
1831,meet,Social and political relations,Action/Process,Verb,1,0.974636,67.825255,1.019437,249.684953,292.38006,0.85053,1.29e-4,4945.713438,4.74,3,5.268124408
1833,dinner,Food and drink,Person/Thing,Noun,0.659193,0.596791,91.998351,0.780418,197.001659,139.47614,1.02913,4.26e-4,3819.044794,3.99,4.5,6.928284564
1838,navel,The body,Person/Thing,Noun,1,0.988985,3.417012,0.676871,0.954984,118.61322,1.1461,2.2e-5,29.071492,3.78,5,5.025197129
1839,cry,Emotions and values,Action/Process,Verb,1,0.998717,116.199419,0.666176,176.006477,725.11074,1.27315,5.45e-4,2758.528627,2.78,4.54,6.596507442
1840,build,Basic actions and technology,Action/Process,Verb,1,0.948849,127.061459,0.422688,156.284607,324.6005,1.21656,2.74e-4,1757.342035,4.45,3.71,5.433883907
1843,thousand,Quantity,Number,Function word,0.896278,0.749201,141.521552,0.627451,65.474294,219.21536,1.78571,4.4e-5,1728.567191,6.6,3.08,3.362556127
1844,boat,Motion,Person/Thing,Noun,0.951766,0.874041,28.464424,0.537407,44.754031,283.29498,1.88573,8.84e-4,804.509048,3.84,4.93,4.411237191
1845,ball,Spatial relations,Person/Thing,Noun,0.948926,0.849665,107.867729,0.424794,140.295857,195.03878,1.67544,0.001035,2662.118066,2.9,5,5.474225174
1847,sick,The body,Property,Adjective,1,0.993932,200.793518,1.136027,230.194594,430.11161,0.95516,0.001307,4607.238208,4.05,3.45,6.188069058
1848,quarrel,Social and political relations,Person/Thing,Noun,0.976504,0.949527,9.248687,0.798443,3.848876,111.67331,0.58036,4.6e-5,72.382082,8.32,3.32,5.477882275
1850,cotton,Clothing and grooming,Person/Thing,Noun,0.782144,0.902324,9.384978,0.504696,17.406757,145.90022,0.99264,1.73e-4,312.963512,6,4.97,5.188990141
1851,pocket,Clothing and grooming,Person/Thing,Noun,1,0.793345,29.839997,0.459588,39.950171,176.54442,0.98369,7.8e-5,767.428063,4.74,4.68,5.075625432
1852,often,Time,Other,Function word,0.951122,0.866704,256.852427,0.47904,260.088493,353.85758,3.96806,1.79e-4,5059.922872,6.53077,2.5,2.8852404210000002
1853,dove,Animals,Person/Thing,Noun,0.974398,0.902424,5.094071,0.673426,6.612542,129.91299,1.78866,3.7e-5,124.295461,6.63,4.88,4.364592518
1856,soft,Sense perception,Property,Adjective,1,0.990583,39.62151,0.602676,58.847282,145.99938,0.71782,9.08e-4,1131.118363,3.95,3.88,5.310890445
1857,crocodile,Animals,Person/Thing,Noun,0.891885,0.80731,5.136405,0.575948,5.454985,151.54239,1.45024,9.6e-5,103.826758,4.78,4.96,5.306982033
1858,fisherman,Warfare and hunting,Person/Thing,Noun,0.872736,0.853908,9.681522,0.548554,11.546627,110.37537,0.72913,1.2e-5,216.256304,5.16,4.73,4.618931881
1859,third,Quantity,Other,Function word,0.819784,0.740217,110.610798,0.446249,98.508064,274.08956,0.82238,4.9e-5,3017.798873,4.580539,3.44,3.291298673
1860,bead,Clothing and grooming,Person/Thing,Noun,0.969504,0.793851,5.840277,0.851572,19.533767,133.20178,1.23268,4.4e-5,290.121626,5.63,4.9,4.628287026
1862,donkey,Animals,Person/Thing,Noun,0.868389,0.769466,8.909405,1.055152,6.93087,172.72173,1.60377,9.9e-5,126.668644,6,5,5.584472353
1867,coin,Possession,Person/Thing,Noun,0.975837,0.855673,14.742031,0.794427,13.500004,114.4059,0.78295,2.28e-4,241.174726,4.17,4.89,5.599384193
1869,buy,Possession,Action/Process,Verb,1,0.97655,479.6646,0.511563,459.79594,415.46846,1.11155,3.28e-4,5846.336399,5.56,3.35,4.674218268
1871,camel,Animals,Person/Thing,Noun,0.767255,0.511968,3.960985,0.978697,4.152734,279.97652,3.4967,8.3e-5,98.487096,5.11,4.93,4.639654878
1875,regret,Emotions and values,Action/Process,Verb,1,0.829191,182.768756,0.642128,325.172111,219.67308,1.19575,3.64e-4,6406.407594,3.44,2.19,4.81924652
1879,dance,Motion,Action/Process,Verb,1,0.983343,70.113804,0.546292,146.011292,834.84809,1.5757,7.58e-4,2525.660042,4.63,4.32,6.799276728
1881,enough,Quantity,Other,Function word,0.974061,0.982501,451.888425,1.046878,416.069241,400.29254,1.21064,1.43e-4,7989.617324,6.95705,1.33,4.013809267
1882,before,Time,Other,Function word,0.824682,0.869925,827.229272,0.649511,806.151337,1157.90151,0.70019,2.76e-4,17351.231089,5.454413,1.96,2.406304041
1883,in front of,Spatial relations,Other,Function word,1,0.842434,155.27788,1.116727,180.578825,479.24344,0.84634,1.18e-4,3499.555028,5.187988,3.77,4.004278341
1886,armpit,The body,Person/Thing,Noun,1,0.967061,4.944792,1.566771,1.953377,109.39975,1.08485,2.1e-5,39.454168,6,4.8,5.814848949
1887,cheap,Possession,Property,Adjective,0.974439,0.921021,96.804975,0.320069,74.517704,89.825,0.42677,3.63e-4,1068.822308,7.11,2.22,3.83878828
1888,pair,Quantity,Person/Thing,Noun,1,0.89319,103.571274,0.977373,76.065936,126.12586,0.86992,1.08e-4,1271.432809,5.94,3.88,4.105645921
1890,believe,Cognition,Action/Process,Verb,1,0.953827,239.803169,0.922473,422.725191,216.57818,0.96548,7.7e-5,6760.90181,5.78,1.55,4.138480749
1892,touch,Sense perception,Action/Process,Verb,1,0.974511,54.027022,0.776126,147.602933,190.47268,0.71585,3.12e-4,2231.681993,5.16,3.86,6.482949612
1895,clothes,Clothing and grooming,Person/Thing,Noun,1,0.992179,55.416747,0.765522,31.745989,495.3149,0.7081,0.001261,2196.974192,3.11,4.76,7.377180434
1897,help,Social and political relations,Action/Process,Verb,1,0.983172,361.332311,0.531123,788.252618,680.46894,1.11798,9.81e-4,12332.542272,3.65,2.56,5.4820127340000004
1899,mad,Cognition,Property,Adjective,1,0.961427,150.150042,0.672031,261.75248,115.90439,0.65849,9.95e-4,5138.237912,5.22,2.37,5.599587093
1901,shovel,Agriculture and vegetation,Person/Thing,Noun,0.927306,0.820649,4.759289,0.966162,6.366561,102.22753,0.52632,1.25e-4,80.391575,6.28,4.97,6.064823618
1905,eagle,Animals,Person/Thing,Noun,0.950295,0.723318,8.828706,0.56421,21.733125,258.95345,3.30632,8.4e-5,420.94334,5.83,5,4.692151062
1906,sour,Sense perception,Property,Adjective,0.974618,0.993284,23.226082,0.524375,34.842453,156.7304,1.37606,3.32e-4,628.596856,4.89,4.25,5.684968884
1909,shake,Motion,Action/Process,Verb,1,0.970704,20.889516,0.751581,63.390692,170.59,0.89696,2.51e-4,856.422427,5.26,4.07,5.729448226
1913,press,Basic actions and technology,Action/Process,Verb,1,0.935384,59.665654,0.877303,112.456621,126.83426,1.29498,1e-4,1738.653219,6.4,3.9,5.480280439
1914,debt,Possession,Person/Thing,Noun,0.953334,0.847856,41.423552,0.684189,36.26046,108.56934,1.24483,1.49e-4,632.15663,10.44,2.72,3.057874817
1917,tie,Basic actions and technology,Action/Process,Verb,1,0.989205,25.044478,0.886865,74.228315,222.76561,0.84391,3.09e-4,889.350341,4.74,4.81,5.494638785
1920,dream,The body,Action/Process,Verb,1,0.981384,235.229256,0.49046,268.278205,164.37757,1.50886,4e-4,4563.63097,4.88,2.6,5.437404422
1923,rough,Sense perception,Property,Adjective,0.963358,0.90859,9.6029890000000009,1.275151,35.233128,113.43617,1.30057,3.2e-4,686.73984,6.21,3.83,5.109546564
1926,ointment,Clothing and grooming,Person/Thing,Noun,0.967385,0.743477,3.514987,0.557169,1.577171,98.83383,0.82089,4.5e-5,32.927915,7.9,4.5,5.371712157
1927,bamboo,Agriculture and vegetation,Person/Thing,Noun,0.829307,0.829391,3.692152,1.203576,4.847268,469.24368,2.25516,2.3e-5,84.841293,9.28,4.86,5.199523806
1928,cease,Time,Action/Process,Verb,1,0.962826,705.177324,0.287351,657.492134,576.86926,0.77067,7.95e-4,10255.413824,4.28,3.14,3.983314986
1929,study,Cognition,Action/Process,Verb,1,0.848512,204.713251,0.839301,175.963069,268.80105,1.83878,8.71e-4,2437.852269,6.58,3.7,5.14832351
1932,guess,Cognition,Action/Process,Verb,0.927415,0.802472,35.825987,1.850878,285.496859,123.03163,0.9119,1.98e-4,5231.681993,5.44,2.28,4.530933706
1934,beggar,Possession,Person/Thing,Noun,0.924078,0.827693,4.615248,0.92047,2.025724,98.65076,0.62038,2.3e-5,39.454168,7.63,4.59,5.188278394
1936,deer,Animals,Person/Thing,Noun,0.787689,0.940371,7.194009,0.616545,11.445341,322.00069,2.51484,3.29e-4,203.797093,5.17,4.86,4.533987308
1939,swear,Law,Action/Process,Verb,0.763774,0.571086,12.572131,1.223512,56.561108,122.50988,0.93488,1.04e-4,1038.860872,7.21,2.45,5.4517791
1940,guard,Warfare and hunting,Person/Thing,Noun,0.881302,0.731353,27.86371,1.065068,34.770106,172.13294,1.69087,1.36e-4,671.017502,6.25,4.04,4.295679913
1941,soldier,Warfare and hunting,Person/Thing,Noun,0.984621,0.875926,29.91866,0.38067,32.107725,151.85841,0.934,3.38e-4,598.338772,6.94,4.72,5.187642197
1942,near,Spatial relations,Property,Adverb,1,0.992985,341.211338,0.520194,484.032281,757.13277,0.54313,7.17e-4,6638.682883,4.5,3.2,5.265111518
1948,saw,Basic actions and technology,Person/Thing,Noun,0.967887,0.879418,138.243032,1.25183,331.422916,1599.89577,0.89046,1.28e-4,6520.32038,5.3585,4.46,5.496460669
1961,necklace,Clothing and grooming,Person/Thing,Noun,1,0.931937,7.60988,0.819344,15.135052,104.76141,0.71392,1.08e-4,281.815485,5,4.96,4.551108029
1963,immediately,Time,Other,Function word,1,0.936103,116.883708,0.896092,82.779764,202.59073,0.84138,3.4e-5,1676.060516,6.765224,2.44,3.827518409
1970,canoe,Motion,Person/Thing,Noun,0.745905,0.749377,2.378336,2.314124,2.691319,496.71009,2.2843,4.9e-5,45.980421,6.63,4.86,5.34909445
1973,demon,Religion and belief,Person/Thing,Noun,0.89805,0.909862,27.39587,1.36277,14.483927,167.70292,3.15211,5.8e-5,270.542866,7.16,3.32,3.060150218
1979,chisel,Basic actions and technology,Person/Thing,Noun,0.839444,0.597179,1.991985,2.811652,1.461415,89.92111,0.39594,1.4e-5,16.908929,10.53,4.63,5.489197079
1992,more,Quantity,Other,Function word,0.900826,0.942311,2994.623133,0.803648,2256.063292,971.27907,0.61985,3.89e-4,40553.544942,3.781264,2.37,3.988733348
1997,preserve,Possession,Action/Process,Verb,0.975182,0.91102,27.820283,0.192678,23.035376,90.96987,0.40688,3.7e-5,276.772471,8.72,2.57,3.104057296
1998,command,Social and political relations,Action/Process,Verb,0.970531,0.880345,107.153165,0.892761,280.447019,395.50991,0.96102,3.65e-4,4404.331059,6.26,2.79,4.25842965
2001,painting,Basic actions and technology,Action/Process,Verb,0.976504,0.841661,70.707644,0.718318,145.056308,98.15612,0.50802,4.13e-4,1218.332839,4.45,4.79,5.503702628
2003,flow,Motion,Action/Process,Verb,1,0.934047,32.085407,0.64573,43.582005,124.56324,0.60847,1.38e-4,804.509048,7.4,3.72,4.881928512
2004,bend,Basic actions and technology,Action/Process,Verb,1,0.992985,7.099945,0.921238,12.819939,111.87943,0.46336,1.76e-4,250.074162,5.56,3.88,5.515390776
2007,bolt,The physical world,Person/Thing,Noun,0.942261,0.87673,21.656702,0.342088,14.903541,181.20917,2.38575,1.22e-4,288.935034,4.76,4.59,5.070492228
2008,rescue,Possession,Action/Process,Verb,0.916977,0.897053,109.076801,0.467578,233.855367,130.12166,0.62801,2.4e-4,3026.698309,5.44,3.17,5.427081605
2009,dog,Animals,Person/Thing,Noun,1,1,116.50145,0.466584,223.032213,2061.57824,2.24239,0.001951,3962.029071,2.8,4.85,6.856526698
2012,collar,Clothing and grooming,Person/Thing,Noun,0.92744,0.754537,4.549127,0.918719,9.130227,91.08782,0.36751,7.1e-5,164.639573,6.56,4.64,4.753405874
2013,bait,Warfare and hunting,Person/Thing,Noun,0.897065,0.668071,2.723251,0.998646,5.570741,114.43822,1.64506,2.7e-5,90.774251,7.11,4.45,4.242598057
2017,mix,Food and drink,Action/Process,Verb,1,0.977278,54.790195,0.751651,171.810334,183.20479,0.95816,2.35e-4,2554.138238,5.11,3.82,5.602711387
2018,greedy,Emotions and values,Property,Adjective,0.894177,0.787793,4.476734,1.06354,6.077172,108.1865,0.89687,8.8e-5,119.845743,7.53,2.64,4.250146542
2022,admit,Speech and language,Action/Process,Verb,0.885129,0.809365,97.973768,0.381911,117.260481,96.68027,0.62668,8.2e-5,1683.773361,7.11,2.57,4.959069076
2023,crowd,Quantity,Person/Thing,Noun,0.938856,0.890027,25.415646,1.004577,66.950178,103.60787,0.62322,2.38e-4,1297.83447,7.14,4.52,5.910068153
2118,mountain or hill,The physical world,Person/Thing,Noun,1,1,100.023656,0.576726,117.853729,1006.65258,1.34341,0.001107,2665.084545,3.47,4.96,5.885427712
2125,stone or rock,The physical world,Person/Thing,Noun,1,0.979501,124.145134,0.612961,282.414865,1020.3654,0.88863,0.001356,5034.114506,3.22,4.91,5.300768947
2130,headgear,Clothing and grooming,Person/Thing,Noun,1,0.970489,56.359068,0.665698,109.418035,403.11113,1.84185,7.88e-4,2030.554732,3.33,4.88,5.848846123
2131,torch or lamp,Basic actions and technology,Person/Thing,Noun,1,0.929616,16.377877,0.498825,19.1865,106.31159,0.5083,1.44e-4,350.341145,4,4.97,5.429426203
2132,sickle or scythe,Agriculture and vegetation,Person/Thing,Noun,0.847379,0.701651,1.710684,0.563707,0.954984,110.31105,0.58073,2.8e-5,18.095521,11.35,4.88,4.92345784
2133,strike or beat,Basic actions and technology,Action/Process,Verb,1,0.989205,179.66344,0.81616,579.530698,1203.81569,0.95285,7.87e-4,9588.549392,4.75,4.11,5.481863098
2135,trade or barter,Possession,Action/Process,Verb,0.967957,0.877489,44.284822,0.587385,78.62703,111.96818,0.6182,2.19e-4,1289.52833,6.42,3.08,4.741808493
2137,magician,Religion and belief,Person/Thing,Noun,0.925571,0.903041,27.277008,0.453452,29.372998,195.97658,1.73781,4.41e-4,549.985168,4.78,4.47,4.023377739
2139,muroid,Animals,Person/Thing,Noun,1,0.988985,33.908733,0.413693,35.493578,298.31808,1.95735,6.36e-4,748.145951,4.94,4.85,4.713626718
2146,roast or fry,Food and drink,Action/Process,Verb,1,0.987195,22.949625,0.716262,78.36658,165.53081,1.03782,2.09e-4,964.402255,5.79,4.4,5.833560158
2249,thin,Spatial relations,Property,Adjective,1,0.983351,31.08648,0.562845,36.376215,117.21088,0.61373,3.47e-4,629.486799,6.47,3.83,4.892316574
2252,path,Motion,Person/Thing,Noun,1,0.981971,130.601607,1.415047,67.760468,217.5887,0.93705,2.16e-4,1270.542866,6.11,4.41,4.846430924
2253,drip,Motion,Action/Process,Verb,1,0.951484,13.940129,1.588127,10.345662,124.38455,1.5212,6.8e-5,98.487096,5.89,4.14,5.552746236
2259,flesh,The body,Person/Thing,Noun,1,1,15.157735,0.439926,20.77814,105.72445,0.55092,6.8e-5,365.766835,8.3,4.59,7.081742318
2260,female,Kinship,Property,Adjective,0.949379,0.983031,46.628122,0.868626,71.580405,178.11607,0.87392,4.55e-4,1368.140018,5.89,4.57,6.199675438
2261,male,Kinship,Property,Adjective,0.949379,0.987675,44.41746,0.987576,42.39551,161.67613,0.74665,4.34e-4,929.397805,5.63,4.45,6.113873065
2262,female,Animals,Property,Adjective,0.984936,0.911927,46.628122,0.868626,71.580405,178.11607,0.87392,4.55e-4,1368.140018,5.89,4.57,6.199675438
2263,male,Animals,Property,Adjective,0.984936,0.919715,44.41746,0.987576,42.39551,161.67613,0.74665,4.34e-4,929.397805,5.63,4.45,6.113873065
2648,hair,The body,Person/Thing,Noun,1,1,144.546609,0.687516,217.562758,271.64286,0.98681,0.00156,3868.881637,3.17,4.97,6.080595884
2866,drop,Basic actions and technology,Action/Process,Verb,0.975976,0.896043,30.715798,1.077531,143.92769,156.78131,0.73893,1.91e-4,1972.115099,3.26,4.21,4.926784064
3189,stab to death,The body,Action/Process,Verb,1,0.936769,6.372387,0.838176,10.244376,101.69946,0.49932,7.2e-5,122.515574,6.4,4.07,4.783556697
3199,twist,Motion,Action/Process,Verb,1,0.964285,7.13982,1.094133,29.647918,92.34224,0.42254,1.64e-4,544.645506,6.46,3.9,5.791681418
